order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status
ORD102047,CUST468,2024-02-10,Home & Kitchen,Blender,1617.2,2.0,India,Credit Card,Website,Delivered
ORD101710,CUST1251,2024-06-28,Fashion,Running Shoes,2430.15,2.0,INDIA,Debit Card,Mobile App,Delivered
ORD102493,CUST188,2024-06-27,Fashion,Cotton T-Shirt,1867.83,2.0,Germany,Credit Card,Mobile App,Delivered
ORD101098,CUST1276,09-27-2024,Electronics,Bluetooth Speaker,3374.3,4.0,India,UPI,Marketplace,delivered
ORD105552,CUST635,2024-04-19,Home & Kitchen,Blender,697.13,1.0,USA,COD,Website,Delivered
ORD103408,CUST2,13/06/2024,Electronics,Phone Case,,5.0,India,UPI,Marketplace,Delivered
ORD105395,CUST803,2024-06-22,Toys,Puzzle 1000pc,506.96,4.0,India,UPI,Marketplace,Delivered
ORD104358,CUST665,2024-08-17,Electronics,Bluetooth Speaker,1042.74,2.0,USA,UPI,Mobile App,Delivered
ORD103880,CUST26,05-31-2024,Electronics,Power Bank,1361.29,1.0,India,UPI,Website,Delivered
ORD105124,CUST14,2024-05-11,Fashion,Cotton T-Shirt,2927.6,1.0,India,Debit Card,Mobile App,Delivered
ORD100941,CUST428,2024-08-19,Electronics,Bluetooth Speaker,3282.69,1.0,USA,UPI,Mobile App,Delivered
ORD100390,CUST1130,2024-04-09,Fashion,Cotton T-Shirt,688.39,2.0,France,Debit Card,Website,Delivered
ORD101868,CUST1142,2024-06-01,Beauty,Makeup Brush Kit,661.63,2.0,INDIA,UPI,Website,Delivered
ORD100450,CUST911,2024-02-12,Toys,Board Game,964.3,1.0,India,Debit Card,Website,Delivered
ORD102177,CUST488,2024-06-17,Fashion,Running Shoes,1481.3,1.0,India,COD,Mobile App,Delivered
ORD100935,CUST1712,2024-01-04,Electronics,Smartwatch,1283.85,1.0,INDIA,UPI,Website,Delivered
ORD105619,CUST1736,2024-04-25,Electronics,Bluetooth Speaker,1164.64,1.0,India,Net Banking,Mobile App,Delivered
ORD102962,CUST461,2024-03-30,Electronics,USB-C Cable,2964.39,1.0,India,UPI,Marketplace,Delivered
ORD100651,CUST1587,2024-04-16,Home & Kitchen,Blender,3048.4,1.0,UAE,COD,Marketplace,Delivered
ORD103901,CUST28,2024-09-05,Electronics,USB-C Cable,528.9,1.0,UAE,UPI,Marketplace,Delivered
ORD102467,CUST527,2024-03-30,Fashion,Denim Jacket,2197.11,1.0,India,PayPal,Website,Delivered
ORD103120,CUST468,2024-08-26,Books,Self-Help Guide,720.27,1.0,nan,Net Banking,Website,Delivered
ORD104384,CUST280,2024-07-03,Electronics,Bluetooth Speaker,3889.8,2.0,Germany,Debit Card,Website,Delivered
ORD101664,CUST1737,27/03/2024,Books,Cookbook,148.83,1.0,United States,COD,MOBILE APP,Delivered
ORD104255,CUST612,05-07-2024,Home & Kitchen,Storage Containers,1747.46,1.0,India,Debit Card,Marketplace,Delivered
ORD104395,CUST890,2024-09-22,Electronics,Phone Case,3153.2,1.0,India,UPI,Marketplace,Delivered
ORD105907,CUST875,09-09-2024,Sports,Dumbbell Set,2249.24,3.0,Germany,COD,Mobile App,Delivered
ORD100098,CUST86,23/04/2024,Home & Kitchen,Air Fryer,2980.97,2.0,India,COD,Marketplace,Delivered
ORD103836,CUST1477,2024-01-05,Beauty,Hair Dryer,941.69,2.0,India,UPI,Marketplace,Delivered
ORD101832,CUST1683,2024-08-16,Electronics,Power Bank,798.02,1.0,India,UPI,Mobile App,Cancelled
ORD104751,CUST496,2024-03-04,Electronics,Phone Case,4413.91,1.0,india,UPI,Website,Delivered
ORD103050,CUST227,2024-01-21,Home & Kitchen,Storage Containers,621.81,1.0,France,Net Banking,Website,Delivered
ORD103581,CUST130,2024-02-09,Fashion,Running Shoes,2450.35,2.0,India,Credit Card,Mobile App,Delivered
ORD105544,CUST1215,2024-06-27,Electronics,Smartwatch,2216.8,1.0,UK,Credit Card,Marketplace,Delivered
ORD104796,CUST353,2024-04-22,Fashion,Denim Jacket,1775.97,1.0,India,UPI,Mobile App,Delivered
ORD103851,CUST411,01-05-2024,Fashion,Sunglasses,641.79,1.0,India,PayPal,Website,Delivered
ORD105512,CUST1524,11/03/2024,Electronics,Phone Case,3691.84,2.0,Germany,Net Banking,Mobile App,Delivered
ORD100549,CUST1422,2024-08-15,Fashion,Cotton T-Shirt,2442.28,1.0,United Kingdom,UPI,Website,Delivered 
ORD104844,CUST883,21/03/2024,Home & Kitchen,Non-stick Pan Set,2897.98,4.0,India,UPI,MOBILE APP,Delivered
ORD100131,CUST273,07-04-2024,Beauty,Hair Dryer,837.65,1.0,USA,UPI,Mobile App,Delivered
ORD102057,CUST559,2024-06-12,Electronics,Wireless Earbuds,748.84,1.0,USA,Net Banking,Mobile App,Delivered
ORD101988,CUST450,2024-06-23,Books,Self-Help Guide,133.83,1.0,USA,UPI,Mobile App,Delivered
ORD103789,CUST1554,03-05-2024,Sports,Yoga Mat,,5.0,India,UPI,Marketplace,Returned
ORD100383,CUST1623,2024-02-22,Beauty,Hair Dryer,612.46,1.0,United Kingdom,Net Banking,Marketplace,Delivered
ORD103939,CUST567,2024-06-07,Beauty,Makeup Brush Kit,1032.62,1.0,India,Credit Card,Mobile App,Delivered
ORD102595,CUST802,30/07/2024,Home & Kitchen,Blender,841.41,1.0,India,Credit Card,Mobile App,Delivered
ORD100723,CUST1001,04-07-2024,Books,Cookbook,199.14,1.0,india,Credit Card,Marketplace,Delivered
ORD103275,CUST905,2024-07-10,Sports,Resistance Bands,1159.62,1.0,UK,Net Banking,Website,Delivered
ORD102082,CUST1363,2024-06-19,Home & Kitchen,LED Desk Lamp,1972.34,1.0,India,UPI,Website,Delivered
ORD100982,CUST692,2024-04-19,Beauty,Makeup Brush Kit,696.05,2.0,India,Credit Card,Mobile App,Delivered
ORD104925,CUST770,30/07/2024,Toys,Building Blocks Set,1148.16,2.0,Germany,Debit Card,Mobile App,Delivered
ORD101376,CUST627,2024-03-27,Home & Kitchen,Air Fryer,2536.68,5.0,India,UPI,Mobile App,Delivered
ORD105279,CUST705,05-22-2024,Electronics,Bluetooth Speaker,4067.47,1.0,india,Credit Card,Website,Delivered
ORD102059,,2024-06-06,Beauty,Makeup Brush Kit,1081.42,2.0,india,UPI,Mobile App,Returned
ORD102776,CUST1651,2024-05-13,Books,Cookbook,225.43,2.0,UK,Debit Card,Website,Cancelled
ORD101825,CUST1783,2024-08-25,Home & Kitchen,Storage Containers,1065.28,1.0,India,COD,Marketplace,Returned
ORD101645,CUST662,03-08-2024,Home & Kitchen,Blender,938.51,1.0,Germany,Net Banking,Website,Delivered
ORD102704,CUST1667,09/07/2024,Fashion,Denim Jacket,1708.62,1.0,India,Credit Card,Mobile App,Returned
ORD100541,CUST8,09-20-2024,Home & Kitchen,Blender,1332.83,1.0,Germany,UPI,Website,Delivered
ORD101095,CUST125,01-01-2024,Electronics,Power Bank,4953.76,3.0,India,UPI,Marketplace,Delivered
ORD105948,CUST815,08-24-2024,Electronics,Wireless Earbuds,3736.92,1.0,India,Net Banking,Mobile App,Delivered
ORD101524,,2024-02-09,Toys,Puzzle 1000pc,1598.9,1.0,India,Credit Card,Mobile App,Delivered
ORD103722,CUST871,2024-01-18,Sports,Cycling Gloves,1785.77,3.0,Germany,Credit Card,Mobile App,Delivered 
ORD102630,CUST592,13/04/2024,Toys,Puzzle 1000pc,424.26,1.0,UAE,,MOBILE APP,Delivered
ORD101087,CUST1339,10/01/2024,Beauty,Face Serum,1199.93,1.0,India,COD,MOBILE APP,Delivered
ORD103753,CUST908,2024-07-21,Fashion,Sunglasses,304.04,1.0,USA,COD,Mobile App,Delivered
ORD104157,CUST365,2024-07-05,Home & Kitchen,Air Fryer,819.19,1.0,India,Credit Card,Mobile App,Delivered
ORD105169,CUST1194,2024-07-08,Beauty,Hair Dryer,329.49,5.0,USA,Debit Card,Website,Delivered
ORD102999,CUST1577,02-09-2024,Fashion,Denim Jacket,862.49,1.0,India,Credit Card,Website,Delivered
ORD100552,CUST1021,03/02/2024,Electronics,Smartwatch,4742.59,1.0,India,Debit Card,Marketplace,Delivered 
ORD104239,CUST609,2024-05-04,Sports,Cycling Gloves,1219.59,3.0,India,UPI,Website,Delivered
ORD103273,CUST1376,2024-07-03,Fashion,Sunglasses,453.45,2.0,India,Credit Card,website,Returned
ORD105409,CUST336,2024-01-04,Fashion,Denim Jacket,2816.04,1.0,India,Debit Card,MOBILE APP,Delivered
ORD101355,CUST141,06-01-2024,Sports,Resistance Bands,2146.64,1.0,India,Debit Card,Mobile App,Delivered
ORD101367,CUST1539,2024-01-20,Electronics,Smartwatch,2949.31,1.0,UAE,UPI,Website,Delivered
ORD105796,CUST1494,2024-01-20,Books,Kids Picture Book,111.84,1.0,Germany,Debit Card,Mobile App,Returned
ORD104623,CUST277,2024-07-01,Sports,Cycling Gloves,46273.0,1.0,United States,Credit Card,Mobile App,Delivered
ORD103152,CUST618,2024-03-26,Fashion,Running Shoes,2355.58,1.0,India,Debit Card,Mobile App,Delivered
ORD101338,CUST688,07/07/2024,Fashion,Denim Jacket,2136.33,1.0,India,Credit Card,Mobile App,Returned
ORD100942,,06-07-2024,Sports,Water Bottle,968.71,3.0,India,Credit Card,Website,Delivered
ORD104093,CUST1120,2024-02-15,Electronics,USB-C Cable,4375.16,1.0,USA,Credit Card,Mobile App,Delivered
ORD102446,,2024-09-11,Home & Kitchen,Blender,931.06,2.0,Germany,COD,Mobile App,Delivered
ORD100520,CUST1546,2024-03-07,Sports,Cycling Gloves,869.65,3.0,USA,UPI,Mobile App,Delivered
ORD105792,CUST1459,2024-08-21,Fashion,Running Shoes,1791.92,5.0,India,PayPal,Mobile App,delivered
ORD103238,CUST1294,2024-09-28,Fashion,Leather Wallet,1338.79,1.0,UAE,Credit Card,website,Delivered
ORD101073,CUST1540,2024-09-07,Electronics,Phone Case,,1.0,India,Credit Card,Mobile App,Delivered
ORD101100,CUST1216,2024-01-25,Beauty,Makeup Brush Kit,604.59,2.0,UAE,Debit Card,Marketplace,Delivered
ORD105098,CUST22,2024-06-04,Electronics,Wireless Earbuds,1141.15,1.0,India,UPI,Website,Delivered
ORD102685,CUST596,2024-06-06,Home & Kitchen,Blender,1426.61,1.0,India,COD,Marketplace,Delivered
ORD102461,CUST1078,2024-04-09,Sports,Dumbbell Set,1468.41,1.0,USA,Debit Card,MOBILE APP,Delivered
ORD102179,CUST1453,2024-02-07,Home & Kitchen,Storage Containers,1462.14,1.0,India,Debit Card,Marketplace,Delivered
ORD105630,CUST1102,2024-02-14,Books,Self-Help Guide,429.88,1.0,Germany,UPI,Marketplace,Returned
ORD102477,CUST454,2024-07-28,Fashion,Cotton T-Shirt,1458.62,1.0,UK,Debit Card,Mobile App,Delivered
ORD103953,CUST1057,02-19-2024,Home & Kitchen,Non-stick Pan Set,443.31,1.0,INDIA,UPI,Website,Delivered
ORD101174,CUST1777,2024-07-11,Beauty,Makeup Brush Kit,1038.8,2.0,USA,UPI,Website,Delivered
ORD104690,CUST1108,02-07-2024,Electronics,Smartwatch,2620.41,4.0,INDIA,Credit Card,Mobile App,Delivered
ORD101998,CUST534,2024-04-19,Fashion,Cotton T-Shirt,1555.56,2.0,Germany,Credit Card,Mobile App,Delivered
ORD102698,CUST694,08-06-2024,Toys,Board Game,1400.92,3.0,India,COD,Mobile App,Delivered
ORD100164,,03-27-2024,Electronics,Bluetooth Speaker,1021.63,1.0,india,,Mobile App,Delivered
ORD103609,CUST492,13/03/2024,Books,Cookbook,673.22,1.0,india,UPI,Website,Delivered
ORD104305,CUST1740,2024-05-19,Electronics,USB-C Cable,3818.07,2.0,India,Credit Card,Website,Delivered
ORD101133,CUST649,2024-03-19,Toys,Building Blocks Set,1663.21,1.0,India,credit card,MOBILE APP,Delivered
ORD100845,CUST1147,2024-02-24,Home & Kitchen,Blender,1540.56,1.0,USA,COD,Mobile App,Delivered
ORD105473,CUST23,2024-01-22,Sports,Yoga Mat,2415.66,1.0,Germany,UPI,Mobile App,Delivered
ORD104164,CUST1268,2024-08-23,Fashion,Running Shoes,463.3,2.0,India,COD,Website,Returned
ORD103603,CUST1264,31/05/2024,Home & Kitchen,LED Desk Lamp,2501.94,1.0,India,Net Banking,Website,Delivered
ORD103832,CUST853,07-29-2024,Electronics,Wireless Earbuds,2709.1,1.0,India,UPI,Mobile App,Delivered 
ORD104296,CUST629,05-17-2024,Electronics,Wireless Earbuds,4676.19,1.0,India,Credit Card,Mobile App,Delivered
ORD104015,CUST373,30/03/2024,Fashion,Denim Jacket,1690.86,1.0,India,COD,Website,Delivered
ORD100952,CUST1551,2024-02-29,Fashion,Denim Jacket,1335.84,2.0,USA,UPI,Marketplace,Cancelled
ORD105170,CUST897,2024-03-03,Electronics,Wireless Earbuds,4403.03,1.0,UAE,PayPal,Marketplace,Delivered
ORD104784,CUST1763,2024-06-24,Toys,Puzzle 1000pc,654.51,3.0,France,Credit Card,Marketplace,Delivered
ORD102986,CUST16,2024-07-09,Fashion,Running Shoes,2970.84,2.0,United States,UPI,Website,Delivered
ORD105993,CUST327,2024-06-26,Electronics,Bluetooth Speaker,4320.35,2.0,UK,UPI,Marketplace,delivered
ORD104902,CUST1022,2024-07-23,Fashion,Leather Wallet,732.84,1.0,India,Credit Card,Website,delivered
ORD101840,CUST422,2024-09-25,Toys,Puzzle 1000pc,1305.75,2.0,USA,COD,Mobile App,Delivered
ORD104331,CUST1584,2024-06-26,Sports,Cycling Gloves,1932.11,2.0,Germany,UPI,Marketplace,Delivered
ORD101175,CUST928,03-21-2024,Sports,Cycling Gloves,1499.59,,Germany,PayPal,Marketplace,delivered
ORD103563,CUST551,2024-04-18,Home & Kitchen,LED Desk Lamp,535.48,1.0,Germany,credit card,Website,Delivered
ORD105120,CUST1085,21/08/2024,Home & Kitchen,Air Fryer,373.14,2.0,United States,Debit Card,Mobile App,Delivered
ORD100692,CUST369,2024-03-12,Sports,Cycling Gloves,1155.19,1.0,Germany,UPI,Marketplace,Delivered
ORD100910,CUST1768,03-31-2024,Books,Fiction Bestseller,,1.0,USA,Debit Card,Marketplace,Delivered
ORD104740,CUST72,2024-09-25,Home & Kitchen,LED Desk Lamp,2854.15,1.0,Germany,COD,Website,Delivered
ORD102432,CUST862,13/09/2024,Electronics,Bluetooth Speaker,2818.52,1.0,nan,Net Banking,Marketplace,Delivered
ORD102196,CUST1039,09-11-2024,Toys,RC Car,,1.0,India,COD,Mobile App,Returned
ORD100297,CUST306,19/06/2024,Electronics,Wireless Earbuds,4083.18,2.0,UK,Net Banking,Website,Cancelled
ORD100853,CUST1000,2024-02-12,Fashion,Denim Jacket,2706.46,3.0,India,Credit Card,Marketplace,Delivered
ORD101004,CUST562,2024-02-18,Electronics,Phone Case,2741.46,2.0,India,Credit Card,Mobile App,Delivered
ORD100462,CUST1,2024-02-15,Fashion,Running Shoes,448.23,3.0,India,Debit Card,Website,Delivered
ORD105316,CUST237,13/03/2024,Electronics,Power Bank,3630.62,1.0,USA,UPI,Website,Delivered
ORD102666,CUST552,07-21-2024,Electronics,Phone Case,2763.05,1.0,India,Credit Card,Website,Delivered
ORD105668,CUST234,23/04/2024,Electronics,Wireless Earbuds,3790.46,1.0,India,Debit Card,Marketplace,Delivered
ORD105054,CUST1405,2024-01-28,Beauty,Face Serum,1388.04,3.0,India,UPI,Website,Cancelled
ORD102516,CUST365,2024-07-03,Sports,Resistance Bands,1682.57,2.0,India,Debit Card,Marketplace,Delivered
ORD102881,CUST161,2024-09-03,Books,Cookbook,367.05,1.0,UK,Credit Card,Marketplace,Delivered
ORD103913,CUST1798,2024-05-04,Home & Kitchen,Blender,1190.94,1.0,United Kingdom,Net Banking,Mobile App,delivered
ORD105077,CUST1298,2024-01-22,Fashion,Denim Jacket,798.89,1.0,India,Credit Card,Mobile App,Delivered
ORD103486,CUST336,2024-04-20,Electronics,Smartwatch,1066.78,1.0,India,Net Banking,Mobile App,Delivered
ORD102035,CUST1009,2024-07-14,Electronics,USB-C Cable,3952.94,2.0,India,Net Banking,Mobile App,Cancelled
ORD105173,CUST1055,2024-04-08,Beauty,Makeup Brush Kit,79997.0,2.0,UK,Credit Card,Marketplace,Delivered
ORD101259,CUST771,2024-02-21,Fashion,Sunglasses,1080.44,2.0,Germany,Net Banking,Website,Delivered
ORD103599,CUST183,02-24-2024,Beauty,Hair Dryer,1299.36,1.0,India,COD,MOBILE APP,Delivered
ORD100932,CUST1681,05-14-2024,Home & Kitchen,Blender,1867.36,1.0,India,UPI,Marketplace,Delivered
ORD101916,CUST974,01-28-2024,Home & Kitchen,Non-stick Pan Set,668.18,1.0,France,Credit Card,Marketplace,Delivered
ORD104669,CUST1392,01-04-2024,Books,Self-Help Guide,475.08,1.0,India,Net Banking,MOBILE APP,Delivered
ORD100028,CUST729,03-16-2024,Home & Kitchen,Non-stick Pan Set,618.95,4.0,India,PayPal,Mobile App,Delivered
ORD102190,CUST448,2024-07-10,Beauty,Makeup Brush Kit,350.2,2.0,india,Credit Card,Website,Delivered
ORD101463,CUST1469,08-11-2024,Home & Kitchen,LED Desk Lamp,1328.96,1.0,India,PayPal,Website,Delivered
ORD104014,CUST219,2024-02-29,Home & Kitchen,Non-stick Pan Set,1262.22,1.0,India,UPI,Marketplace,Delivered
ORD102592,CUST898,2024-06-09,Fashion,Denim Jacket,2639.91,3.0,United Kingdom,credit card,website,Delivered
ORD101292,CUST1021,27/09/2024,Electronics,Bluetooth Speaker,1512.05,1.0,France,Debit Card,Website,Delivered
ORD105199,CUST693,2024-02-18,Electronics,Phone Case,2487.08,4.0,United States,PayPal,Website,Delivered
ORD105427,CUST194,2024-07-07,Electronics,Smartwatch,4992.23,5.0,USA,UPI,Website,Returned
ORD105704,,21/02/2024,Electronics,Smartwatch,3873.4,1.0,nan,Debit Card,Website,Delivered
ORD102846,CUST814,2024-09-10,Sports,Yoga Mat,,1.0,USA,COD,Website,Delivered
ORD102923,CUST1409,08/05/2024,Toys,Board Game,1757.92,1.0,India,UPI,Marketplace,Returned
ORD100344,CUST1322,25/01/2024,Electronics,USB-C Cable,4224.89,5.0,India,Credit Card,Website,Returned
ORD101717,CUST1688,03-23-2024,Electronics,USB-C Cable,3587.07,1.0,India,credit card,Marketplace,Delivered
ORD104243,CUST506,2024-06-04,Beauty,Face Serum,1277.18,1.0,Germany,Debit Card,MOBILE APP,Delivered
ORD104100,CUST1313,05-06-2024,Beauty,Makeup Brush Kit,1415.0,1.0,France,Credit Card,Mobile App,Delivered
ORD105537,CUST1247,06-07-2024,Beauty,Makeup Brush Kit,1461.46,2.0,United States,Credit Card,Website,Cancelled
ORD101166,,03-19-2024,Beauty,Makeup Brush Kit,333.21,2.0,France,Debit Card,Marketplace,Returned
ORD104817,CUST1060,2024-05-14,Toys,Board Game,632.99,1.0,UK,Debit Card,Marketplace,Delivered
ORD105638,CUST28,22/07/2024,Electronics,Power Bank,2065.19,2.0,India,Credit Card,Mobile App,Delivered
ORD105629,CUST1630,03-04-2024,Electronics,Phone Case,4996.28,4.0,USA,Credit Card,Website,Delivered
ORD101791,CUST803,22/03/2024,Fashion,Cotton T-Shirt,2362.81,2.0,India,Credit Card,Mobile App,Delivered
ORD103036,CUST1758,05-01-2024,Sports,Cycling Gloves,1139.23,4.0,UK,COD,Website,Returned
ORD101273,CUST1179,04-14-2024,Sports,Water Bottle,2089.93,1.0,India,Credit Card,Mobile App,Returned
ORD100059,CUST778,2024-06-26,Home & Kitchen,Blender,1606.95,1.0,Germany,Debit Card,Mobile App,Delivered
ORD102948,CUST1031,09-13-2024,Electronics,Bluetooth Speaker,2810.62,1.0,Germany,PayPal,Website,Delivered
ORD105653,CUST852,18/01/2024,Fashion,Leather Wallet,481.09,1.0,India,Debit Card,Website,Delivered 
ORD104905,,02-22-2024,Electronics,Phone Case,651.56,3.0,India,Net Banking,Mobile App,Delivered
ORD100221,CUST668,2024-04-27,Beauty,Face Serum,776.82,1.0,Germany,UPI,Website,Returned
ORD104175,CUST257,2024-06-28,Home & Kitchen,Storage Containers,3411.12,1.0,UK,UPI,Website,Delivered
ORD100490,CUST208,2024-09-05,Electronics,Phone Case,1780.09,1.0,USA,COD,Mobile App,Delivered
ORD105930,CUST757,06-19-2024,Toys,Building Blocks Set,1923.1,5.0,USA,Debit Card,Marketplace,Cancelled
ORD104944,CUST879,23/01/2024,Home & Kitchen,LED Desk Lamp,971.18,1.0,India,UPI,Website,Returned
ORD102577,CUST850,2024-04-21,Sports,Dumbbell Set,779.18,1.0,india,Credit Card,Mobile App,Delivered 
ORD102585,CUST1641,2024-02-09,Beauty,Sunscreen SPF50,251.59,1.0,USA,Debit Card,Mobile App,Delivered
ORD102927,CUST871,05-06-2024,Electronics,Bluetooth Speaker,1346.68,4.0,India,Debit Card,Website,Cancelled
ORD101620,CUST553,2024-08-18,Electronics,Smartwatch,3760.16,1.0,India,Debit Card,Website,Delivered
ORD101235,CUST1189,2024-09-12,Home & Kitchen,Storage Containers,2670.47,1.0,India,Credit Card,Marketplace,Delivered
ORD102302,CUST1122,2024-04-14,Electronics,Phone Case,3917.74,1.0,UK,,Mobile App,Delivered
ORD103074,CUST1244,2024-04-01,Home & Kitchen,Air Fryer,1894.59,1.0,india,Net Banking,Website,Delivered
ORD102935,CUST150,09-15-2024,Sports,Yoga Mat,2133.25,2.0,USA,UPI,Website,Delivered
ORD103457,CUST435,2024-08-07,Electronics,Phone Case,4960.36,2.0,UK,UPI,Mobile App,Delivered
ORD100589,CUST455,2024-03-26,Beauty,Hair Dryer,710.17,1.0,India,credit card,Website,Delivered
ORD103324,CUST1620,2024-02-03,Books,Fiction Bestseller,379.79,2.0,INDIA,COD,Marketplace,Delivered 
ORD100025,,05/03/2024,Fashion,Denim Jacket,1482.11,4.0,UAE,PayPal,Website,Delivered
ORD105999,CUST1641,12/01/2024,Fashion,Cotton T-Shirt,1938.82,1.0,India,Debit Card,Website,Delivered
ORD105241,CUST1093,2024-04-25,Fashion,Leather Wallet,1394.88,2.0,UAE,Debit Card,Website,Delivered
ORD102695,CUST752,20/04/2024,Electronics,USB-C Cable,2706.42,1.0,UK,UPI,Mobile App,Delivered
ORD103887,CUST1325,25/09/2024,Electronics,Phone Case,,4.0,Germany,UPI,website,Delivered
ORD104610,CUST653,2024-02-15,Home & Kitchen,Air Fryer,2768.7,1.0,India,Debit Card,Website,Delivered
ORD100026,CUST849,14/04/2024,Beauty,Makeup Brush Kit,1289.58,2.0,USA,UPI,Website,Cancelled
ORD100010,CUST1137,04-22-2024,Electronics,Bluetooth Speaker,4830.01,1.0,India,,Website,Delivered 
ORD100090,CUST307,28/02/2024,Electronics,USB-C Cable,3735.41,5.0,United States,Credit Card,Mobile App,Delivered
ORD101951,CUST203,2024-03-29,Fashion,Sunglasses,1345.07,1.0,USA,PayPal,Mobile App,Delivered
ORD101020,CUST442,06-08-2024,Electronics,Smartwatch,,1.0,India,UPI,Website,Cancelled
ORD102533,CUST492,2024-06-01,Fashion,Cotton T-Shirt,235.41,1.0,India,COD,Mobile App,Delivered
ORD104121,CUST25,05-24-2024,Fashion,Denim Jacket,2264.41,1.0,India,Debit Card,Marketplace,Delivered
ORD101064,CUST1326,2024-07-03,Electronics,Bluetooth Speaker,1326.6,1.0,USA,UPI,Website,Delivered
ORD102480,CUST1614,15/05/2024,Beauty,Lip Balm Set,892.35,2.0,India,PayPal,Marketplace,Delivered
ORD101817,CUST465,2024-09-01,Toys,Puzzle 1000pc,1166.74,1.0,India,Debit Card,Mobile App,Delivered
ORD103341,CUST556,2024-08-08,Home & Kitchen,LED Desk Lamp,868.72,1.0,United Kingdom,Credit Card,Mobile App,Delivered
ORD105452,CUST1796,2024-08-23,Electronics,Bluetooth Speaker,1831.34,2.0,india,PayPal,Mobile App,Delivered
ORD104471,CUST620,22/09/2024,Home & Kitchen,Blender,2831.58,1.0,USA,credit card,Website,Returned
ORD103508,CUST289,2024-05-14,Sports,Dumbbell Set,2153.86,2.0,Germany,PayPal,Mobile App,Delivered
ORD102458,CUST1194,09/03/2024,Home & Kitchen,Storage Containers,1309.79,2.0,India,UPI,Website,Cancelled
ORD105097,CUST639,2024-05-20,Toys,Board Game,675.82,1.0,Germany,Net Banking,Mobile App,Delivered
ORD100916,CUST614,2024-03-04,Books,Fiction Bestseller,489.79,2.0,USA,Credit Card,website,Delivered
ORD104630,CUST1257,03-28-2024,Toys,RC Car,1091.09,1.0,UK,Credit Card,Marketplace,Delivered
ORD105913,CUST622,2024-08-23,Home & Kitchen,LED Desk Lamp,2565.15,1.0,USA,Credit Card,Mobile App,Returned
ORD101134,CUST1622,2024-01-19,Sports,Dumbbell Set,1411.96,2.0,Germany,COD,Mobile App,Delivered
ORD101024,CUST1382,2024-02-04,Electronics,Bluetooth Speaker,3241.84,1.0,India,Net Banking,Marketplace,Delivered
ORD103559,CUST1453,2024-07-31,Fashion,Leather Wallet,1357.15,3.0,United Kingdom,PayPal,website,Delivered
ORD105300,CUST96,2024-08-21,Fashion,Leather Wallet,1715.97,2.0,USA,UPI,Mobile App,Delivered
ORD105129,CUST973,09-16-2024,Electronics,Wireless Earbuds,1198.35,1.0,India,Debit Card,Mobile App,Delivered
