order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status,revenue,month,quarter,year
ORD100483,CUST839,2024-08-21,Toys,Board Game,1423.78,1.0,France,Credit Card,Mobile App,Delivered,1423.78,2024-08,3,2024
ORD104205,CUST1185,2024-04-20,Toys,Building Blocks Set,728.64,1.0,United Kingdom,Credit Card,Website,Delivered,728.64,2024-04,2,2024
ORD105713,CUST810,2024-07-08,Fashion,Running Shoes,1438.14,1.0,France,Debit Card,Mobile App,Delivered,1438.14,2024-07,3,2024
ORD105175,CUST263,2024-05-11,Toys,RC Car,1586.99,1.0,United Kingdom,Unknown,Website,Delivered,1586.99,2024-05,2,2024
ORD101147,CUST1257,2024-09-27,Books,Cookbook,769.8,1.0,India,Credit Card,Website,Cancelled,769.8,2024-09,3,2024
ORD101483,CUST1156,2024-02-21,Toys,Board Game,1548.44,1.0,India,Credit Card,Website,Delivered,1548.44,2024-02,1,2024
ORD102434,CUST1729,2024-04-27,Fashion,Leather Wallet,2717.93,1.0,United States,Upi,Marketplace,Delivered,2717.93,2024-04,2,2024
ORD104833,UNKNOWN,2024-04-01,Books,Cookbook,443.155,1.0,India,Net Banking,Website,Delivered,443.155,2024-04,2,2024
ORD100996,CUST879,2024-09-06,Beauty,Makeup Brush Kit,532.45,3.0,United States,Debit Card,Mobile App,Delivered,1597.3500000000001,2024-09,3,2024
ORD104499,CUST832,2024-07-15,Fashion,Leather Wallet,2076.98,5.0,United Kingdom,Upi,Website,Delivered,10384.9,2024-07,3,2024
ORD101127,CUST1735,2024-09-06,Fashion,Leather Wallet,1465.58,1.0,United States,Net Banking,Mobile App,Delivered,1465.58,2024-09,3,2024
ORD103712,UNKNOWN,2024-05-03,Fashion,Denim Jacket,2124.43,1.0,United States,Credit Card,Mobile App,Delivered,2124.43,2024-05,2,2024
ORD104851,CUST1642,2024-06-30,Home & Kitchen,Blender,2835.07,1.0,United Kingdom,Debit Card,Website,Delivered,2835.07,2024-06,2,2024
ORD101756,CUST193,2024-08-01,Electronics,Smartwatch,4989.13,1.0,,Cod,Website,Delivered,4989.13,2024-08,3,2024
ORD102025,CUST1513,2024-07-30,Home & Kitchen,LED Desk Lamp,623.62,1.0,India,Upi,Website,Delivered,623.62,2024-07,3,2024
ORD105206,CUST828,2024-07-19,Home & Kitchen,Non-stick Pan Set,3121.44,1.0,India,Upi,Website,Delivered,3121.44,2024-07,3,2024
ORD105196,UNKNOWN,2024-03-23,Fashion,Running Shoes,2463.49,1.0,United Kingdom,Credit Card,Marketplace,Delivered,2463.49,2024-03,1,2024
ORD103046,CUST1682,2024-05-30,Fashion,Sunglasses,2799.73,1.0,Germany,Paypal,Website,Delivered,2799.73,2024-05,2,2024
ORD100614,CUST1598,2024-03-20,Home & Kitchen,Non-stick Pan Set,3251.0,2.0,United States,Upi,Website,Delivered,6502.0,2024-03,1,2024
ORD105748,CUST1337,2024-02-25,Beauty,Makeup Brush Kit,784.97,2.0,United States,Credit Card,Mobile App,Delivered,1569.94,2024-02,1,2024
ORD105057,CUST374,2024-06-29,Electronics,Bluetooth Speaker,616.08,2.0,United States,Debit Card,Marketplace,Delivered,1232.16,2024-06,2,2024
ORD105882,CUST276,2024-08-16,Beauty,Face Serum,1483.86,4.0,United Kingdom,Cod,Marketplace,Delivered,5935.44,2024-08,3,2024
ORD103552,CUST1057,2024-06-28,Toys,Building Blocks Set,1166.02,2.0,United Kingdom,Credit Card,Website,Delivered,2332.04,2024-06,2,2024
ORD103207,CUST849,2024-05-31,Electronics,Power Bank,3456.6,1.0,India,Paypal,Mobile App,Delivered,3456.6,2024-05,2,2024
ORD105457,CUST655,2024-09-24,Electronics,Smartwatch,2851.13,1.0,India,Debit Card,Mobile App,Returned,2851.13,2024-09,3,2024
ORD100331,CUST13,2024-03-14,Home & Kitchen,Storage Containers,380.12,1.0,United Kingdom,Debit Card,Website,Delivered,380.12,2024-03,1,2024
ORD105765,CUST1292,2024-07-18,Fashion,Running Shoes,1594.03,1.0,India,Debit Card,Website,Delivered,1594.03,2024-07,3,2024
ORD102111,CUST169,2024-01-01,Sports,Water Bottle,1373.83,1.0,United Kingdom,Debit Card,Marketplace,Delivered,1373.83,2024-01,1,2024
ORD101506,CUST1440,2024-05-31,Fashion,Running Shoes,2421.28,1.0,India,Credit Card,Website,Delivered,2421.28,2024-05,2,2024
ORD101334,UNKNOWN,2024-05-08,Home & Kitchen,LED Desk Lamp,2525.86,1.0,India,Credit Card,Marketplace,Delivered,2525.86,2024-05,2,2024
ORD101440,CUST1083,2024-06-17,Fashion,Running Shoes,1045.08,2.0,United Kingdom,Upi,Website,Delivered,2090.16,2024-06,2,2024
ORD105760,CUST756,2024-03-31,Electronics,Smartwatch,2035.36,1.0,United Kingdom,Cod,Website,Delivered,2035.36,2024-03,1,2024
ORD103849,CUST1784,2024-01-27,Sports,Dumbbell Set,1272.01,4.0,India,Upi,Website,Delivered,5088.04,2024-01,1,2024
ORD101819,CUST1222,2024-08-09,Beauty,Lip Balm Set,424.57,1.0,India,Debit Card,Mobile App,Delivered,424.57,2024-08,3,2024
ORD105357,CUST955,2024-07-13,Fashion,Leather Wallet,2531.26,2.0,India,Debit Card,Mobile App,Delivered,5062.52,2024-07,3,2024
ORD101295,CUST1648,2024-06-14,Books,Kids Picture Book,420.73,1.0,,Upi,Mobile App,Delivered,420.73,2024-06,2,2024
ORD102055,CUST505,2024-02-21,Fashion,Denim Jacket,422.16,1.0,India,Credit Card,Marketplace,Delivered,422.16,2024-02,1,2024
ORD104797,CUST777,2024-07-26,Electronics,Power Bank,2874.07,1.0,India,Credit Card,Mobile App,Returned,2874.07,2024-07,3,2024
ORD100472,CUST1761,2024-08-17,Toys,Puzzle 1000pc,1072.93,1.0,United States,Cod,Website,Delivered,1072.93,2024-08,3,2024
ORD105349,CUST383,2024-05-21,Electronics,Phone Case,3539.95,2.0,India,Credit Card,Marketplace,Delivered,7079.9,2024-05,2,2024
ORD102550,CUST136,2024-06-11,Toys,RC Car,786.58,4.0,India,Cod,Mobile App,Delivered,3146.32,2024-06,2,2024
ORD104636,CUST991,2024-04-28,Toys,Board Game,856.83,2.0,India,Upi,Marketplace,Delivered,1713.66,2024-04,2,2024
ORD102749,CUST341,2024-05-20,Beauty,Sunscreen SPF50,209.62,3.0,United States,Paypal,Mobile App,Cancelled,628.86,2024-05,2,2024
ORD105854,CUST1114,2024-01-13,Home & Kitchen,LED Desk Lamp,2835.01,1.0,India,Debit Card,Website,Delivered,2835.01,2024-01,1,2024
ORD101856,CUST1527,2024-05-29,Fashion,Sunglasses,2835.31,2.0,France,Cod,Marketplace,Delivered,5670.62,2024-05,2,2024
ORD104017,CUST1387,2024-06-17,Beauty,Makeup Brush Kit,885.33,3.0,India,Cod,Mobile App,Delivered,2655.9900000000002,2024-06,2,2024
ORD100212,CUST691,2024-06-30,Sports,Yoga Mat,2316.76,1.0,Germany,Credit Card,Marketplace,Delivered,2316.76,2024-06,2,2024
ORD105032,CUST740,2024-01-04,Sports,Resistance Bands,2475.72,1.0,India,Upi,Website,Delivered,2475.72,2024-01,1,2024
ORD100598,CUST1227,2024-07-02,Fashion,Sunglasses,1295.07,1.0,United Kingdom,Upi,Website,Delivered,1295.07,2024-07,3,2024
ORD100873,CUST498,2024-01-15,Fashion,Denim Jacket,2646.19,1.0,India,Credit Card,Marketplace,Returned,2646.19,2024-01,1,2024
ORD101026,CUST847,2024-09-29,Beauty,Makeup Brush Kit,433.81,2.0,India,Debit Card,Mobile App,Delivered,867.62,2024-09,3,2024
ORD103163,CUST283,2024-07-24,Beauty,Sunscreen SPF50,572.9,1.0,India,Debit Card,Marketplace,Delivered,572.9,2024-07,3,2024
ORD103086,CUST425,2024-02-09,Electronics,Bluetooth Speaker,2500.41,1.0,Germany,Credit Card,Mobile App,Delivered,2500.41,2024-02,1,2024
ORD102047,CUST468,2024-02-10,Home & Kitchen,Blender,1617.2,2.0,India,Credit Card,Website,Delivered,3234.4,2024-02,1,2024
ORD101710,CUST1251,2024-06-28,Fashion,Running Shoes,2430.15,2.0,India,Debit Card,Mobile App,Delivered,4860.3,2024-06,2,2024
ORD102493,CUST188,2024-06-27,Fashion,Cotton T-Shirt,1867.83,2.0,Germany,Credit Card,Mobile App,Delivered,3735.66,2024-06,2,2024
ORD101098,CUST1276,2024-09-27,Electronics,Bluetooth Speaker,3374.3,4.0,India,Upi,Marketplace,Delivered,13497.2,2024-09,3,2024
ORD105552,CUST635,2024-04-19,Home & Kitchen,Blender,697.13,1.0,United States,Cod,Website,Delivered,697.13,2024-04,2,2024
ORD103408,CUST2,2024-06-13,Electronics,Phone Case,2874.07,5.0,India,Upi,Marketplace,Delivered,14370.35,2024-06,2,2024
ORD105395,CUST803,2024-06-22,Toys,Puzzle 1000pc,506.96,4.0,India,Upi,Marketplace,Delivered,2027.84,2024-06,2,2024
ORD104358,CUST665,2024-08-17,Electronics,Bluetooth Speaker,1042.74,2.0,United States,Upi,Mobile App,Delivered,2085.48,2024-08,3,2024
ORD103880,CUST26,2024-05-31,Electronics,Power Bank,1361.29,1.0,India,Upi,Website,Delivered,1361.29,2024-05,2,2024
ORD105124,CUST14,2024-05-11,Fashion,Cotton T-Shirt,2927.6,1.0,India,Debit Card,Mobile App,Delivered,2927.6,2024-05,2,2024
ORD100941,CUST428,2024-08-19,Electronics,Bluetooth Speaker,3282.69,1.0,United States,Upi,Mobile App,Delivered,3282.69,2024-08,3,2024
ORD100390,CUST1130,2024-04-09,Fashion,Cotton T-Shirt,688.39,2.0,France,Debit Card,Website,Delivered,1376.78,2024-04,2,2024
ORD101868,CUST1142,2024-06-01,Beauty,Makeup Brush Kit,661.63,2.0,India,Upi,Website,Delivered,1323.26,2024-06,2,2024
ORD100450,CUST911,2024-02-12,Toys,Board Game,964.3,1.0,India,Debit Card,Website,Delivered,964.3,2024-02,1,2024
ORD102177,CUST488,2024-06-17,Fashion,Running Shoes,1481.3,1.0,India,Cod,Mobile App,Delivered,1481.3,2024-06,2,2024
ORD100935,CUST1712,2024-01-04,Electronics,Smartwatch,1283.85,1.0,India,Upi,Website,Delivered,1283.85,2024-01,1,2024
ORD105619,CUST1736,2024-04-25,Electronics,Bluetooth Speaker,1164.64,1.0,India,Net Banking,Mobile App,Delivered,1164.64,2024-04,2,2024
ORD102962,CUST461,2024-03-30,Electronics,USB-C Cable,2964.39,1.0,India,Upi,Marketplace,Delivered,2964.39,2024-03,1,2024
ORD100651,CUST1587,2024-04-16,Home & Kitchen,Blender,3048.4,1.0,Uae,Cod,Marketplace,Delivered,3048.4,2024-04,2,2024
ORD103901,CUST28,2024-09-05,Electronics,USB-C Cable,528.9,1.0,Uae,Upi,Marketplace,Delivered,528.9,2024-09,3,2024
ORD102467,CUST527,2024-03-30,Fashion,Denim Jacket,2197.11,1.0,India,Paypal,Website,Delivered,2197.11,2024-03,1,2024
ORD103120,CUST468,2024-08-26,Books,Self-Help Guide,720.27,1.0,,Net Banking,Website,Delivered,720.27,2024-08,3,2024
ORD104384,CUST280,2024-07-03,Electronics,Bluetooth Speaker,3889.8,2.0,Germany,Debit Card,Website,Delivered,7779.6,2024-07,3,2024
ORD101664,CUST1737,2024-03-27,Books,Cookbook,148.83,1.0,United States,Cod,Mobile App,Delivered,148.83,2024-03,1,2024
ORD104255,CUST612,2024-05-07,Home & Kitchen,Storage Containers,1747.46,1.0,India,Debit Card,Marketplace,Delivered,1747.46,2024-05,2,2024
ORD104395,CUST890,2024-09-22,Electronics,Phone Case,3153.2,1.0,India,Upi,Marketplace,Delivered,3153.2,2024-09,3,2024
ORD105907,CUST875,2024-09-09,Sports,Dumbbell Set,2249.24,3.0,Germany,Cod,Mobile App,Delivered,6747.719999999999,2024-09,3,2024
ORD100098,CUST86,2024-04-23,Home & Kitchen,Air Fryer,2980.97,2.0,India,Cod,Marketplace,Delivered,5961.94,2024-04,2,2024
ORD103836,CUST1477,2024-01-05,Beauty,Hair Dryer,941.69,2.0,India,Upi,Marketplace,Delivered,1883.38,2024-01,1,2024
ORD101832,CUST1683,2024-08-16,Electronics,Power Bank,798.02,1.0,India,Upi,Mobile App,Cancelled,798.02,2024-08,3,2024
ORD104751,CUST496,2024-03-04,Electronics,Phone Case,4413.91,1.0,India,Upi,Website,Delivered,4413.91,2024-03,1,2024
ORD103050,CUST227,2024-01-21,Home & Kitchen,Storage Containers,621.81,1.0,France,Net Banking,Website,Delivered,621.81,2024-01,1,2024
ORD103581,CUST130,2024-02-09,Fashion,Running Shoes,2450.35,2.0,India,Credit Card,Mobile App,Delivered,4900.7,2024-02,1,2024
ORD105544,CUST1215,2024-06-27,Electronics,Smartwatch,2216.8,1.0,United Kingdom,Credit Card,Marketplace,Delivered,2216.8,2024-06,2,2024
ORD104796,CUST353,2024-04-22,Fashion,Denim Jacket,1775.97,1.0,India,Upi,Mobile App,Delivered,1775.97,2024-04,2,2024
ORD103851,CUST411,2024-01-05,Fashion,Sunglasses,641.79,1.0,India,Paypal,Website,Delivered,641.79,2024-01,1,2024
ORD105512,CUST1524,2024-03-11,Electronics,Phone Case,3691.84,2.0,Germany,Net Banking,Mobile App,Delivered,7383.68,2024-03,1,2024
ORD100549,CUST1422,2024-08-15,Fashion,Cotton T-Shirt,2442.28,1.0,United Kingdom,Upi,Website,Delivered,2442.28,2024-08,3,2024
ORD104844,CUST883,2024-03-21,Home & Kitchen,Non-stick Pan Set,2897.98,4.0,India,Upi,Mobile App,Delivered,11591.92,2024-03,1,2024
ORD100131,CUST273,2024-07-04,Beauty,Hair Dryer,837.65,1.0,United States,Upi,Mobile App,Delivered,837.65,2024-07,3,2024
ORD102057,CUST559,2024-06-12,Electronics,Wireless Earbuds,748.84,1.0,United States,Net Banking,Mobile App,Delivered,748.84,2024-06,2,2024
ORD101988,CUST450,2024-06-23,Books,Self-Help Guide,133.83,1.0,United States,Upi,Mobile App,Delivered,133.83,2024-06,2,2024
ORD103789,CUST1554,2024-03-05,Sports,Yoga Mat,1373.83,5.0,India,Upi,Marketplace,Returned,6869.15,2024-03,1,2024
ORD100383,CUST1623,2024-02-22,Beauty,Hair Dryer,612.46,1.0,United Kingdom,Net Banking,Marketplace,Delivered,612.46,2024-02,1,2024
ORD103939,CUST567,2024-06-07,Beauty,Makeup Brush Kit,1032.62,1.0,India,Credit Card,Mobile App,Delivered,1032.62,2024-06,2,2024
ORD102595,CUST802,2024-07-30,Home & Kitchen,Blender,841.41,1.0,India,Credit Card,Mobile App,Delivered,841.41,2024-07,3,2024
ORD100723,CUST1001,2024-04-07,Books,Cookbook,199.14,1.0,India,Credit Card,Marketplace,Delivered,199.14,2024-04,2,2024
ORD103275,CUST905,2024-07-10,Sports,Resistance Bands,1159.62,1.0,United Kingdom,Net Banking,Website,Delivered,1159.62,2024-07,3,2024
ORD102082,CUST1363,2024-06-19,Home & Kitchen,LED Desk Lamp,1972.34,1.0,India,Upi,Website,Delivered,1972.34,2024-06,2,2024
ORD100982,CUST692,2024-04-19,Beauty,Makeup Brush Kit,696.05,2.0,India,Credit Card,Mobile App,Delivered,1392.1,2024-04,2,2024
ORD104925,CUST770,2024-07-30,Toys,Building Blocks Set,1148.16,2.0,Germany,Debit Card,Mobile App,Delivered,2296.32,2024-07,3,2024
ORD101376,CUST627,2024-03-27,Home & Kitchen,Air Fryer,2536.68,5.0,India,Upi,Mobile App,Delivered,12683.4,2024-03,1,2024
ORD105279,CUST705,2024-05-22,Electronics,Bluetooth Speaker,4067.47,1.0,India,Credit Card,Website,Delivered,4067.47,2024-05,2,2024
ORD102059,UNKNOWN,2024-06-06,Beauty,Makeup Brush Kit,1081.42,2.0,India,Upi,Mobile App,Returned,2162.84,2024-06,2,2024
ORD102776,CUST1651,2024-05-13,Books,Cookbook,225.43,2.0,United Kingdom,Debit Card,Website,Cancelled,450.86,2024-05,2,2024
ORD101825,CUST1783,2024-08-25,Home & Kitchen,Storage Containers,1065.28,1.0,India,Cod,Marketplace,Returned,1065.28,2024-08,3,2024
ORD101645,CUST662,2024-03-08,Home & Kitchen,Blender,938.51,1.0,Germany,Net Banking,Website,Delivered,938.51,2024-03,1,2024
ORD102704,CUST1667,2024-07-09,Fashion,Denim Jacket,1708.62,1.0,India,Credit Card,Mobile App,Returned,1708.62,2024-07,3,2024
ORD100541,CUST8,2024-09-20,Home & Kitchen,Blender,1332.83,1.0,Germany,Upi,Website,Delivered,1332.83,2024-09,3,2024
ORD101095,CUST125,2024-01-01,Electronics,Power Bank,4953.76,3.0,India,Upi,Marketplace,Delivered,14861.28,2024-01,1,2024
ORD105948,CUST815,2024-08-24,Electronics,Wireless Earbuds,3736.92,1.0,India,Net Banking,Mobile App,Delivered,3736.92,2024-08,3,2024
ORD101524,UNKNOWN,2024-02-09,Toys,Puzzle 1000pc,1598.9,1.0,India,Credit Card,Mobile App,Delivered,1598.9,2024-02,1,2024
ORD103722,CUST871,2024-01-18,Sports,Cycling Gloves,1785.77,3.0,Germany,Credit Card,Mobile App,Delivered,5357.3099999999995,2024-01,1,2024
ORD102630,CUST592,2024-04-13,Toys,Puzzle 1000pc,424.26,1.0,Uae,Unknown,Mobile App,Delivered,424.26,2024-04,2,2024
ORD101087,CUST1339,2024-01-10,Beauty,Face Serum,1199.93,1.0,India,Cod,Mobile App,Delivered,1199.93,2024-01,1,2024
ORD103753,CUST908,2024-07-21,Fashion,Sunglasses,304.04,1.0,United States,Cod,Mobile App,Delivered,304.04,2024-07,3,2024
ORD104157,CUST365,2024-07-05,Home & Kitchen,Air Fryer,819.19,1.0,India,Credit Card,Mobile App,Delivered,819.19,2024-07,3,2024
ORD105169,CUST1194,2024-07-08,Beauty,Hair Dryer,329.49,5.0,United States,Debit Card,Website,Delivered,1647.45,2024-07,3,2024
ORD102999,CUST1577,2024-02-09,Fashion,Denim Jacket,862.49,1.0,India,Credit Card,Website,Delivered,862.49,2024-02,1,2024
ORD100552,CUST1021,2024-02-03,Electronics,Smartwatch,4742.59,1.0,India,Debit Card,Marketplace,Delivered,4742.59,2024-02,1,2024
ORD104239,CUST609,2024-05-04,Sports,Cycling Gloves,1219.59,3.0,India,Upi,Website,Delivered,3658.7699999999995,2024-05,2,2024
ORD103273,CUST1376,2024-07-03,Fashion,Sunglasses,453.45,2.0,India,Credit Card,Website,Returned,906.9,2024-07,3,2024
ORD105409,CUST336,2024-01-04,Fashion,Denim Jacket,2816.04,1.0,India,Debit Card,Mobile App,Delivered,2816.04,2024-01,1,2024
ORD101355,CUST141,2024-06-01,Sports,Resistance Bands,2146.64,1.0,India,Debit Card,Mobile App,Delivered,2146.64,2024-06,2,2024
ORD101367,CUST1539,2024-01-20,Electronics,Smartwatch,2949.31,1.0,Uae,Upi,Website,Delivered,2949.31,2024-01,1,2024
ORD105796,CUST1494,2024-01-20,Books,Kids Picture Book,111.84,1.0,Germany,Debit Card,Mobile App,Returned,111.84,2024-01,1,2024
ORD104623,CUST277,2024-07-01,Sports,Cycling Gloves,1373.83,1.0,United States,Credit Card,Mobile App,Delivered,1373.83,2024-07,3,2024
ORD103152,CUST618,2024-03-26,Fashion,Running Shoes,2355.58,1.0,India,Debit Card,Mobile App,Delivered,2355.58,2024-03,1,2024
ORD101338,CUST688,2024-07-07,Fashion,Denim Jacket,2136.33,1.0,India,Credit Card,Mobile App,Returned,2136.33,2024-07,3,2024
ORD100942,UNKNOWN,2024-06-07,Sports,Water Bottle,968.71,3.0,India,Credit Card,Website,Delivered,2906.13,2024-06,2,2024
ORD104093,CUST1120,2024-02-15,Electronics,USB-C Cable,4375.16,1.0,United States,Credit Card,Mobile App,Delivered,4375.16,2024-02,1,2024
ORD102446,UNKNOWN,2024-09-11,Home & Kitchen,Blender,931.06,2.0,Germany,Cod,Mobile App,Delivered,1862.12,2024-09,3,2024
ORD100520,CUST1546,2024-03-07,Sports,Cycling Gloves,869.65,3.0,United States,Upi,Mobile App,Delivered,2608.95,2024-03,1,2024
ORD105792,CUST1459,2024-08-21,Fashion,Running Shoes,1791.92,5.0,India,Paypal,Mobile App,Delivered,8959.6,2024-08,3,2024
ORD103238,CUST1294,2024-09-28,Fashion,Leather Wallet,1338.79,1.0,Uae,Credit Card,Website,Delivered,1338.79,2024-09,3,2024
ORD101073,CUST1540,2024-09-07,Electronics,Phone Case,2874.07,1.0,India,Credit Card,Mobile App,Delivered,2874.07,2024-09,3,2024
ORD101100,CUST1216,2024-01-25,Beauty,Makeup Brush Kit,604.59,2.0,Uae,Debit Card,Marketplace,Delivered,1209.18,2024-01,1,2024
ORD105098,CUST22,2024-06-04,Electronics,Wireless Earbuds,1141.15,1.0,India,Upi,Website,Delivered,1141.15,2024-06,2,2024
ORD102685,CUST596,2024-06-06,Home & Kitchen,Blender,1426.61,1.0,India,Cod,Marketplace,Delivered,1426.61,2024-06,2,2024
ORD102461,CUST1078,2024-04-09,Sports,Dumbbell Set,1468.41,1.0,United States,Debit Card,Mobile App,Delivered,1468.41,2024-04,2,2024
ORD102179,CUST1453,2024-02-07,Home & Kitchen,Storage Containers,1462.14,1.0,India,Debit Card,Marketplace,Delivered,1462.14,2024-02,1,2024
ORD105630,CUST1102,2024-02-14,Books,Self-Help Guide,429.88,1.0,Germany,Upi,Marketplace,Returned,429.88,2024-02,1,2024
ORD102477,CUST454,2024-07-28,Fashion,Cotton T-Shirt,1458.62,1.0,United Kingdom,Debit Card,Mobile App,Delivered,1458.62,2024-07,3,2024
ORD103953,CUST1057,2024-02-19,Home & Kitchen,Non-stick Pan Set,443.31,1.0,India,Upi,Website,Delivered,443.31,2024-02,1,2024
ORD101174,CUST1777,2024-07-11,Beauty,Makeup Brush Kit,1038.8,2.0,United States,Upi,Website,Delivered,2077.6,2024-07,3,2024
ORD104690,CUST1108,2024-02-07,Electronics,Smartwatch,2620.41,4.0,India,Credit Card,Mobile App,Delivered,10481.64,2024-02,1,2024
ORD101998,CUST534,2024-04-19,Fashion,Cotton T-Shirt,1555.56,2.0,Germany,Credit Card,Mobile App,Delivered,3111.12,2024-04,2,2024
ORD102698,CUST694,2024-08-06,Toys,Board Game,1400.92,3.0,India,Cod,Mobile App,Delivered,4202.76,2024-08,3,2024
ORD100164,UNKNOWN,2024-03-27,Electronics,Bluetooth Speaker,1021.63,1.0,India,Unknown,Mobile App,Delivered,1021.63,2024-03,1,2024
ORD103609,CUST492,2024-03-13,Books,Cookbook,673.22,1.0,India,Upi,Website,Delivered,673.22,2024-03,1,2024
ORD104305,CUST1740,2024-05-19,Electronics,USB-C Cable,3818.07,2.0,India,Credit Card,Website,Delivered,7636.14,2024-05,2,2024
ORD101133,CUST649,2024-03-19,Toys,Building Blocks Set,1663.21,1.0,India,Credit Card,Mobile App,Delivered,1663.21,2024-03,1,2024
ORD100845,CUST1147,2024-02-24,Home & Kitchen,Blender,1540.56,1.0,United States,Cod,Mobile App,Delivered,1540.56,2024-02,1,2024
ORD105473,CUST23,2024-01-22,Sports,Yoga Mat,2415.66,1.0,Germany,Upi,Mobile App,Delivered,2415.66,2024-01,1,2024
ORD104164,CUST1268,2024-08-23,Fashion,Running Shoes,463.3,2.0,India,Cod,Website,Returned,926.6,2024-08,3,2024
ORD103603,CUST1264,2024-05-31,Home & Kitchen,LED Desk Lamp,2501.94,1.0,India,Net Banking,Website,Delivered,2501.94,2024-05,2,2024
ORD103832,CUST853,2024-07-29,Electronics,Wireless Earbuds,2709.1,1.0,India,Upi,Mobile App,Delivered,2709.1,2024-07,3,2024
ORD104296,CUST629,2024-05-17,Electronics,Wireless Earbuds,4676.19,1.0,India,Credit Card,Mobile App,Delivered,4676.19,2024-05,2,2024
ORD104015,CUST373,2024-03-30,Fashion,Denim Jacket,1690.86,1.0,India,Cod,Website,Delivered,1690.86,2024-03,1,2024
ORD100952,CUST1551,2024-02-29,Fashion,Denim Jacket,1335.84,2.0,United States,Upi,Marketplace,Cancelled,2671.68,2024-02,1,2024
ORD105170,CUST897,2024-03-03,Electronics,Wireless Earbuds,4403.03,1.0,Uae,Paypal,Marketplace,Delivered,4403.03,2024-03,1,2024
ORD104784,CUST1763,2024-06-24,Toys,Puzzle 1000pc,654.51,3.0,France,Credit Card,Marketplace,Delivered,1963.53,2024-06,2,2024
ORD102986,CUST16,2024-07-09,Fashion,Running Shoes,2970.84,2.0,United States,Upi,Website,Delivered,5941.68,2024-07,3,2024
ORD105993,CUST327,2024-06-26,Electronics,Bluetooth Speaker,4320.35,2.0,United Kingdom,Upi,Marketplace,Delivered,8640.7,2024-06,2,2024
ORD104902,CUST1022,2024-07-23,Fashion,Leather Wallet,732.84,1.0,India,Credit Card,Website,Delivered,732.84,2024-07,3,2024
ORD101840,CUST422,2024-09-25,Toys,Puzzle 1000pc,1305.75,2.0,United States,Cod,Mobile App,Delivered,2611.5,2024-09,3,2024
ORD104331,CUST1584,2024-06-26,Sports,Cycling Gloves,1932.11,2.0,Germany,Upi,Marketplace,Delivered,3864.22,2024-06,2,2024
ORD101175,CUST928,2024-03-21,Sports,Cycling Gloves,1499.59,1.0,Germany,Paypal,Marketplace,Delivered,1499.59,2024-03,1,2024
ORD103563,CUST551,2024-04-18,Home & Kitchen,LED Desk Lamp,535.48,1.0,Germany,Credit Card,Website,Delivered,535.48,2024-04,2,2024
ORD105120,CUST1085,2024-08-21,Home & Kitchen,Air Fryer,373.14,2.0,United States,Debit Card,Mobile App,Delivered,746.28,2024-08,3,2024
ORD100692,CUST369,2024-03-12,Sports,Cycling Gloves,1155.19,1.0,Germany,Upi,Marketplace,Delivered,1155.19,2024-03,1,2024
ORD100910,CUST1768,2024-03-31,Books,Fiction Bestseller,443.155,1.0,United States,Debit Card,Marketplace,Delivered,443.155,2024-03,1,2024
ORD104740,CUST72,2024-09-25,Home & Kitchen,LED Desk Lamp,2854.15,1.0,Germany,Cod,Website,Delivered,2854.15,2024-09,3,2024
